0 3.79452 3.79452 3.79452
1 12.5224 10.2065 10.7727
2 12.9096 10.4061 11.3337
3 13.768 11.1728 11.9256 
4 14.2126 11.5095 12.2403
5 14.6683 11.8919 12.5784
6 14.7874 12.0503 12.8537
7 14.9906 12.2018 12.9794
